title,mileage,price,location,link,date_scraped
2014 Toyota prius v Five Wagon 4D,220K miles,"$9,000","Los Angeles, CA",www.facebook.com/marketplace/item/879786829944603/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Toyota Mirai,51K miles,"$7,900","Los Angeles, CA",www.facebook.com/marketplace/item/898250584956578/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Chevrolet cruze LS Sedan 4D,65K miles,"$5,000","Lynwood, CA",www.facebook.com/marketplace/item/3105962403040095/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Honda accord EX-L Sedan 4D,120K miles,"$4,500","Los Angeles, CA",www.facebook.com/marketplace/item/670851251507992/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Honda civic LX Coupe 2D,16K miles,"$2,500","Huntington Park, CA",www.facebook.com/marketplace/item/574931614228766/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Hyundai elantra Eco Sedan 4D,50K miles,"$1,799","Los Angeles, CA",www.facebook.com/marketplace/item/498491949035329/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Honda accord Sport Sedan 4D,58K miles,"$1,799","Pasadena, CA",www.facebook.com/marketplace/item/1815618228822275/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Chevrolet impala,149K miles,"$2,500","Los Angeles, CA",www.facebook.com/marketplace/item/903807884401426/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Honda accord LX Sedan 4D,35K miles,"$1,599","South Gate, CA",www.facebook.com/marketplace/item/502577361671086/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Toyota corolla S Sedan 4D,132K miles,"$3,250","Los Angeles, CA",www.facebook.com/marketplace/item/1280014666191137/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Hyundai sonata,106K miles,"$6,800","Los Angeles, CA",www.facebook.com/marketplace/item/6408997412465322/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Toyota prius,73K miles,"$1,799","Los Angeles, CA",www.facebook.com/marketplace/item/703103874633092/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Chrysler 200 S Sedan 4D,104K miles,"$4,500","Los Angeles, CA",www.facebook.com/marketplace/item/591194839177769/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Nissan altima 2.5 S (2017.5) Sedan 4D,107K miles,"$7,995","Pasadena, CA",www.facebook.com/marketplace/item/652429133310475/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Toyota prius,73K miles,"$1,699","Glendale, CA",www.facebook.com/marketplace/item/2327808834064210/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Honda accord LX Sedan 4D,300K miles,"$1,950","Monterey Park, CA",www.facebook.com/marketplace/item/1378701349538032/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Ford fusion SEL Sedan 4D,159K miles,"$3,800","Los Angeles, CA",www.facebook.com/marketplace/item/569155938470585/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 BMW series 3,190K miles,"$6,500","Los Angeles, CA",www.facebook.com/marketplace/item/2392964787519936/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Honda accord EX Sedan 4D,180K miles,"$1,600","Los Angeles, CA",www.facebook.com/marketplace/item/1251786259106361/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Toyota camry LE Sedan 4D,160K miles,"$3,200","Los Angeles, CA",www.facebook.com/marketplace/item/877789813503612/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Honda civic EX Sedan 4D,105K miles,"$6,900","Los Angeles, CA",www.facebook.com/marketplace/item/502901555146264/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Mercedes-Benz sl500 V8,105K miles,"$9,900","Los Angeles, CA",www.facebook.com/marketplace/item/1401137470696121/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Nissan versa S Hatchback 4D,152K miles,"$3,800","Huntington Park, CA",www.facebook.com/marketplace/item/758880192347533/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Nissan altima,263K miles,"$2,800","Los Angeles, CA",www.facebook.com/marketplace/item/587581556260140/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Hyundai elantra GLS Sedan 4D,86K miles,"$6,500","Los Angeles, CA",www.facebook.com/marketplace/item/975452553442277/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Honda accord LX Sedan 4D,109K miles,"$3,950","Glendale, CA",www.facebook.com/marketplace/item/597515838491486/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Toyota prius,40K miles,"$10,900","El Cajon, CA",www.facebook.com/marketplace/item/1377375616408959/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Hyundai sonata,109K miles,"$5,900","San Diego, CA",www.facebook.com/marketplace/item/3350661175201547/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Toy Cars Set,,$5,"Chula Vista, CA",www.facebook.com/marketplace/item/591227173067461/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Cars keys for sale ,,$39,"San Diego, CA",www.facebook.com/marketplace/item/1833716790320352/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Cars Juck Like New,,$40,"San Diego, CA",www.facebook.com/marketplace/item/544434884303403/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Nissan altima,182K miles,"$4,500","National City, CA",www.facebook.com/marketplace/item/1203670613599650/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Snow Chain for Cars,,$50,"San Diego, CA",www.facebook.com/marketplace/item/679766387218057/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Disney's Cars - Die-Cast,,$3,"National City, CA",www.facebook.com/marketplace/item/710043380825239/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Cars tints,,$180,Ships to you,www.facebook.com/marketplace/item/1895285487472126/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Cars Collection,,$100,"San Diego, CA",www.facebook.com/marketplace/item/897767491370441/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Kids Electric Cars,,$150,"San Diego, CA",www.facebook.com/marketplace/item/1320865798755887/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Cars tint,,$200,Ships to you,www.facebook.com/marketplace/item/1234356550535003/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota camry LE Sedan 4D,132K miles,"$5,000","San Ysidro, CA",www.facebook.com/marketplace/item/1281372749388558/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Maisto Diecast Cars,,$10,"San Diego, CA",www.facebook.com/marketplace/item/1298711864023621/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Tint for cars,,$180,"Chula Vista, CA",www.facebook.com/marketplace/item/736551478083510/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Tinting cars,,$200,"San Diego, CA",www.facebook.com/marketplace/item/722625642831602/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius,165K miles,"$5,500","San Diego, CA",www.facebook.com/marketplace/item/1375371623219139/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Toyota prius Four Hatchback 4D,113K miles,"$8,999","San Diego, CA",www.facebook.com/marketplace/item/928416074829879/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Autos,,"$25,000","San Diego, CA",www.facebook.com/marketplace/item/2171523106375035/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Honda civic LX Sedan 4D,129K miles,"$6,500","San Diego, CA",www.facebook.com/marketplace/item/583528176773407/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 BMW 128l,92K miles,"$7,600","San Diego, CA",www.facebook.com/marketplace/item/653929753154331/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Suzuki forenza Sedan 4D,67K miles,"$3,445","Coronado, CA",www.facebook.com/marketplace/item/2232296543615444/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Chrysler pt cruiser Sport Wagon 4D,145K miles,"$2,200","Chula Vista, CA",www.facebook.com/marketplace/item/542529687475636/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2020 Nissan sentra Sv,17K miles,"$12,950","Lakeside, CA",www.facebook.com/marketplace/item/606412777951574/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Toyota prius Two Eco Hatchback 4D,2K miles,"$9,500","Chula Vista, CA",www.facebook.com/marketplace/item/1262371641292540/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1999 Toyota camry,159K miles,"$2,950","Escondido, CA",www.facebook.com/marketplace/item/529874489130956/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Nissan rogue S,57K miles,"$2,500","Escondido, CA",www.facebook.com/marketplace/item/1001975127454858/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Lexus rc350 F Sport,68K miles,"$29,000","San Diego, CA",www.facebook.com/marketplace/item/1890714391295997/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Toyota camry,89K miles,"$10,620","La Mesa, CA",www.facebook.com/marketplace/item/5892131660882647/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Nissan altima,176K miles,"$2,999","San Diego, CA",www.facebook.com/marketplace/item/3389320778001574/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Nissan altima 2.5 SV Sedan 4D,61K miles · Dealership,"$7,800","San Diego, CA",www.facebook.com/marketplace/item/864433311477657/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Chrysler sebring,130K miles,$1,"San Diego, CA",www.facebook.com/marketplace/item/549632657117328/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Nissan versa SV Sedan 4D,138K miles,"$4,500","San Diego, CA",www.facebook.com/marketplace/item/1075395766699230/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1969 Toyota corona,57K miles,"$17,600","Chula Vista, CA",www.facebook.com/marketplace/item/155990517285134/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius II Hatchback 4D,165K miles,"$7,500","El Cajon, CA",www.facebook.com/marketplace/item/526812652682036/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Transponder CAR KEYS KEY FOB NEW all cars available,,$1,"San Diego, CA",www.facebook.com/marketplace/item/2349816581854290/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius III Hatchback 4D,141K miles,"$8,990","San Diego, CA",www.facebook.com/marketplace/item/1182470682385809/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
AUTOGLASS / Sale throughout the Country / All Brands / All types of cars,,$2,"San Diego, CA",www.facebook.com/marketplace/item/515192453885330/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Toyota prius v Five Wagon 4D,59K miles,"$12,500","San Diego, CA",www.facebook.com/marketplace/item/609319954298044/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Baja's best auto body,,$100,"Chula Vista, CA",www.facebook.com/marketplace/item/856255222125722/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Mazda 6 s Sport Sedan 4D,175K miles,"$2,750","Clayton, NC",www.facebook.com/marketplace/item/3356163191306653/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Ford focus ZX4 SES Sedan 4D,110K miles,"$2,500","Raleigh, NC",www.facebook.com/marketplace/item/700058101562151/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan altima 2.5 S Sedan 4D,175K miles,"$5,000","Garner, NC",www.facebook.com/marketplace/item/1268227370717087/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Dodge avenger SE Sedan 4D,179K miles,"$3,700","Raleigh, NC",www.facebook.com/marketplace/item/528470005934665/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Chevrolet impala LT Sedan 4D,130K miles,"$3,750","Raleigh, NC",www.facebook.com/marketplace/item/2348825158635406/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Honda accord EX Sedan 4D,139K miles,"$6,699","Raleigh, NC",www.facebook.com/marketplace/item/868586194234072/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Honda accord EX-L Sedan 4D,268K miles,"$3,499","Raleigh, NC",www.facebook.com/marketplace/item/1252684248653019/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Honda accord EX-L Coupe 2D,142K miles,"$5,499","Raleigh, NC",www.facebook.com/marketplace/item/3342087796065128/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Chevrolet cobalt,171K miles,"$2,500","Raleigh, NC",www.facebook.com/marketplace/item/1588798221639554/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan altima 2.5 S Sedan 4D,93K miles,"$5,800","Raleigh, NC",www.facebook.com/marketplace/item/6238584496172596/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan versa SV Sedan 4D,160K miles,"$4,500","Raleigh, NC",www.facebook.com/marketplace/item/535391885328897/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Honda accord EX Sedan 4D,117K miles,"$6,500","Raleigh, NC",www.facebook.com/marketplace/item/677553907357156/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Hyundai sonata,67K miles,$60,"Raleigh, NC",www.facebook.com/marketplace/item/634697944913518/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Toyota camry,67K miles,"$2,000","Raleigh, NC",www.facebook.com/marketplace/item/915023512777192/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Honda accord LX Sedan 4D,177K miles,"$3,950","Knightdale, NC",www.facebook.com/marketplace/item/878020153420789/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Nissan sentra,198K miles,"$3,900","Raleigh, NC",www.facebook.com/marketplace/item/706793251061424/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Subaru forester L Sport Utility 4D,207K miles,"$1,500","Raleigh, NC",www.facebook.com/marketplace/item/222822470218475/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Chrysler 200,116K miles,"$5,950","Raleigh, NC",www.facebook.com/marketplace/item/494967869393435/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Nissan maxima,200K miles,"$1,500","Raleigh, NC",www.facebook.com/marketplace/item/6193065904047089/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Buick century,205K miles,"$2,700","Raleigh, NC",www.facebook.com/marketplace/item/9136431376374442/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Toyota prius c Three Hatchback 4D,79K miles,"$9,960","Raleigh, NC",www.facebook.com/marketplace/item/717129980087798/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Honda accord LX Sedan 4D,28K miles,"$13,700","Raleigh, NC",www.facebook.com/marketplace/item/157328830471029/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Nissan altima 2.5 S Sedan 4D,124K miles,"$6,899","Raleigh, NC",www.facebook.com/marketplace/item/1622692564848439/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Ford focus SE Sedan 4D,93K miles,"$4,800","Cary, NC",www.facebook.com/marketplace/item/1251312182465474/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Mazda mazda3 s Sedan 4D,59K miles,"$2,900","Coats, NC",www.facebook.com/marketplace/item/8667507059986230/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Autos financiados. Pocos requisitos. Financed cars. Few requirements and you drive away.,,"$3,000","Raleigh, NC",www.facebook.com/marketplace/item/901600341210293/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Autos financiados. Contactame. Financed cars. Contact me.,,"$2,000","Raleigh, NC",www.facebook.com/marketplace/item/675165877499271/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan altima 2.5 Sedan 4D,100K miles,"$3,300","Raleigh, NC",www.facebook.com/marketplace/item/524520456476849/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Chevrolet cobalt LS Sedan 4D,190K miles,"$1,200","Apex, NC",www.facebook.com/marketplace/item/866238584671414/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Payments! Cars!,,$500,"Raleigh, NC",www.facebook.com/marketplace/item/710581367115448/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Mazda millenia S Sedan 4D,151K miles,"$2,250","Raleigh, NC",www.facebook.com/marketplace/item/716568906693148/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Honda civic LX Sedan 4D,117K miles,"$4,750","Raleigh, NC",www.facebook.com/marketplace/item/1194674001128470/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Honda pilot EX-L Sport Utility 4D,125K miles,"$5,900","Raleigh, NC",www.facebook.com/marketplace/item/593198976155568/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Volkswagen jetta,133K miles,"$5,200","Garner, NC",www.facebook.com/marketplace/item/891233528769790/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Nissan versa,99K miles,"$2,800","Fuquay-Varina, NC",www.facebook.com/marketplace/item/928904861465037/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Volkswagen new beetle SE Convertible 2D,123K miles,"$4,400","Cary, NC",www.facebook.com/marketplace/item/2449738271875915/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Nissan altima 2.5 S Sedan 4D,142K miles,"$5,850","Raleigh, NC",www.facebook.com/marketplace/item/798072121264361/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan Maxima 3.5 SV,,"$1,500","Raleigh, NC",www.facebook.com/marketplace/item/3354530791469010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Chevrolet cruze,12K miles,"$3,500","Durham, NC",www.facebook.com/marketplace/item/732448551711016/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Mercury milan Premier Sedan 4D,113K miles,"$2,700","Raleigh, NC",www.facebook.com/marketplace/item/735479187978842/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Ford fusion,120K miles,"$2,500","Morrisville, NC",www.facebook.com/marketplace/item/1135577433794407/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Nissan rogue SV Sport Utility 4D,165K miles,"$5,500","Raleigh, NC",www.facebook.com/marketplace/item/906199427287818/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Jeep grand cherokee Cherokee Laredo,235K miles,"$3,000","Garner, NC",www.facebook.com/marketplace/item/983565606382191/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 BMW,95K miles,"$7,500","Raleigh, NC",www.facebook.com/marketplace/item/873839900548098/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Dodge charger SXT Sedan 4D,112K miles,"$14,000","Raleigh, NC",www.facebook.com/marketplace/item/670577938087268/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Chrysler 200 Limited Sedan 4D,82K miles,"$7,000","Raleigh, NC",www.facebook.com/marketplace/item/1555848074923529/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Nissan rogue S Sport Utility 4D,170K miles,"$4,500","Raleigh, NC",www.facebook.com/marketplace/item/594217068813492/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Toyota avalon XLS Sedan 4D,175K miles,"$3,495","Raleigh, NC",www.facebook.com/marketplace/item/1209388576335067/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Hyundai elantra Limited Sedan 4D,70K miles,"$7,300","Raleigh, NC",www.facebook.com/marketplace/item/1370845360419745/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Toyota avalon XLS Sedan 4D,171K miles,"$4,400","Raleigh, NC",www.facebook.com/marketplace/item/205374732033186/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Dodge dart SXT Sedan 4D,132K miles,"$5,500","Raleigh, NC",www.facebook.com/marketplace/item/738815637582532/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Honda civic EX Sedan 4D,152K miles,"$5,400","Raleigh, NC",www.facebook.com/marketplace/item/719706259603535/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Honda accord,37K miles,$1,"Selma, NC",www.facebook.com/marketplace/item/660550666074053/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Toyota corolla,31K miles,"$14,500","Cary, NC",www.facebook.com/marketplace/item/901358261201265/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Nissan rogue,66K miles,"$8,900","Raleigh, NC",www.facebook.com/marketplace/item/526898499530026/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Ford fiesta SE Sedan 4D,121K miles,"$2,500","Wendell, NC",www.facebook.com/marketplace/item/3486964724960158/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Nissan altima 2.5 Sedan 4D,195K miles,$600,"Washington, NC",www.facebook.com/marketplace/item/1070816950975707/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 BMW series 3,110K miles,"$7,900","Chapel Hill, NC",www.facebook.com/marketplace/item/1894657954224677/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Honda accord EX-L Sedan 4D,65K miles · Dealership,"$9,500","Zebulon, NC",www.facebook.com/marketplace/item/3315966472011456/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Mercury grand marquis GS Sedan 4D,71K miles,"$4,000","Raleigh, NC",www.facebook.com/marketplace/item/1176918122965949/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 BMW m3 Sedan 4D,164K miles,"$5,600","Raleigh, NC",www.facebook.com/marketplace/item/755534702673819/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Kia soul + Wagon 4D,122K miles,"$5,499","Raleigh, NC",www.facebook.com/marketplace/item/878723740073547/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota prius Hatchback 4D,208K miles,"$3,500","Wendell, NC",www.facebook.com/marketplace/item/1199196257444037/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Honda accord EX Coupe 2D,120K miles,"$3,800","Fuquay-Varina, NC",www.facebook.com/marketplace/item/496466459368048/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 BMW series 3 Sport,94K miles,"$4,200","Durham, NC",www.facebook.com/marketplace/item/239228148438462/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Toyota corolla S Sedan 4D,155K miles,"$2,500","Salisbury, NC",www.facebook.com/marketplace/item/1595195480920700/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Honda Civic Full Price $800,,$800,"Raleigh, NC",www.facebook.com/marketplace/item/928726128314074/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Lincoln mkz Sedan 4D,180K miles,"$2,990","Apex, NC",www.facebook.com/marketplace/item/519182836862664/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford fiesta S Sedan 4D,11K miles,"$6,000","Raleigh, NC",www.facebook.com/marketplace/item/574018431317726/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 BMW series 3,95K miles,"$5,900","Sanford, NC",www.facebook.com/marketplace/item/902495307729001/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Honda civic EX Coupe 2D,148K miles,"$6,500","Raleigh, NC",www.facebook.com/marketplace/item/1066645794295124/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Infiniti g35,179K miles,"$3,800","Durham, NC",www.facebook.com/marketplace/item/778118387109026/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Chevrolet malibu,204K miles,"$7,500","Raleigh, NC",www.facebook.com/marketplace/item/1686645438439759/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Honda pilot Touring Sport Utility 4D,58K miles,"$22,700","Raleigh, NC",www.facebook.com/marketplace/item/718819032978756/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Chevrolet impala LT Sedan 4D,100K miles,"$2,500","Goldsboro, NC",www.facebook.com/marketplace/item/1650540352047546/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius IV Hatchback 4D,221K miles,"$4,650","Raleigh, NC",www.facebook.com/marketplace/item/953350402496701/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Kia Kia Optima hybrid 4dr sdn EX,137K miles,"$8,500","Raleigh, NC",www.facebook.com/marketplace/item/1392147761570566/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Honda pilot EX Sport Utility 4D,129K miles,"$9,200","Raleigh, NC",www.facebook.com/marketplace/item/646755533884382/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
